Column,Value
VillageName,SAN LEE UK TSUEN
VillageName,SEASONS VILLAS
VillageName,SHA PO TSUEN
VillageName,YUEN KONG TSUEN
VillageName,SHAN HA TSUEN
VillageName,YING LUNG WAI
VillageName,FUNG KAT HEUNG
VillageName,LUI KUNG TIN
VillageName,WONG CHUK YUEN
VillageName,NAM PIN WAI 8TH LANE
VillageName,NAM PIN WAI 7TH LANE
VillageName,SIK KONG TSUEN
VillageName,SHEUNG YAU TIN TSUEN
VillageName,LUNG TIN TSUEN
VillageName,KAM HING WAI
VillageName,HA MEI SAN TSUEN
VillageName,WANG TOI SHAN SHAN TSUEN
VillageName,NAM PIN WAI 6TH LANE
VillageName,LAM HAU TSUEN
VillageName,FUNG CHI TSUEN
VillageName,SHUI TSIU LO WAI
VillageName,WANG TOI SHAN HO LIK PUI
VillageName,HA PAK NAI
VillageName,NAM PIN WAI 10TH LANE
VillageName,CHEUNG PO
VillageName,TAN KWAI TSUEN
VillageName,HONG MEI TSUEN
VillageName,SHEUNG CHEUNG WAI
VillageName,WANG CHAU YEUNG UK TSUEN
VillageName,NG KA TSUEN
VillageName,SHUI KAN SHEK
VillageName,TUNG CHAN WAI
VillageName,SHUI MEI
VillageName,CHEUNG CHUN SAN TSUEN
VillageName,NAM PIN WAI 5TH LANE
VillageName,SHEUNG TSUEN
VillageName,TSANG UK TSUEN
VillageName,TSEUNG KONG WAI
VillageName,YAU TAM MEI TSUEN
VillageName,TIN LIU TSUEN
VillageName,FRASER VILLAGE
VillageName,NAM PIN WAI 1ST LANE
VillageName,SHUI LAU TIN
VillageName,SHEK WU TONG
VillageName,KAM TSIN WAI
VillageName,WANG TOI SHAN YAU UK TSUEN
VillageName,CHEUNG KONG TSUEN
VillageName,SHUI TSAN TIN
VillageName,TAI TAO TSUEN
VillageName,FUNG KA WAI
VillageName,"FAIRVIEW PARK SECTION B, 1ST STREET"
VillageName,"FAIRVIEW PARK SECTION E, 3RD STREET"
VillageName,WANG TOI SHAN HUNG MO TAM
VillageName,YAU CHA PO
VillageName,MA TIN POK
VillageName,FUNG KONG TSUEN
VillageName,HOI POU STREET
VillageName,WANG CHAU LAM UK TSUEN
VillageName,TIN SAM SAN TSUEN
VillageName,CHUK SAN TSUEN
VillageName,TAI TONG TSUEN
VillageName,KO PO SAN TSUEN
VillageName,KIU TAU TSUEN
VillageName,SHUI PIN TSUEN
VillageName,WANG CHAU SAI TAU WAI
VillageName,TAI KEK
VillageName,KAM TIN SHI
VillageName,WANG CHAU VILLAGE EXTENSION AREA
VillageName,SHUI PIN WAI
VillageName,YUEN KONG SAN TSUEN
VillageName,MA ON KONG
VillageName,WANG TOI SHAN SAN TSUEN
VillageName,PANG KA TSUEN
VillageName,LILAC PATH
VillageName,PRUNUS PATH
VillageName,HO PUI
VillageName,NAM HANG PAI
VillageName,TONG YAN SAN TSUEN
VillageName,KAP LUNG
VillageName,MAI PO SAN TSUEN
VillageName,TAI TONG
VillageName,TO UK TSUEN
VillageName,SHAN PIN TSUEN
VillageName,SHEUNG PAK NAI
VillageName,SHA KONG WAI TSAI
VillageName,HA WAN FISHERMAN SAN TSUEN
VillageName,MAI PO LO WAI
VillageName,NAM MUN HAU
VillageName,HA WAN TSUEN
VillageName,HA KO PO TSUEN
VillageName,CLUB STREET
VillageName,KO HANG
VillageName,SMALL TRADERS NEW VILLAGE
VillageName,CHAU TAU
VillageName,KONG TAU SAN TSUEN
VillageName,SHEK TONG TSUEN
VillageName,PETRUS AVENUE
VillageName,SHEK KONG SAN TSUEN
VillageName,TUNG TAU YUEN
VillageName,SEASONS MONARCH
VillageName,TUNG MUN HAU
VillageName,TAI HONG TSUEN
VillageName,HANG HAU TSUEN
VillageName,PHOENIX PATH
VillageName,SHUI TIN TSUEN
VillageName,LAM HAU YUEN
VillageName,ROMA VIALE
VillageName,SIU HUM TSUEN
VillageName,PAK FA TSUEN
VillageName,SHA KONG TSUEN
VillageName,TAM KON CHAU
VillageName,WANG TOI SHAN SAN VILLAGE
VillageName,PAK HOK CHAU
VillageName,PAK FA ROAD
VillageName,WING KEI TSUEN
VillageName,KING YUEN ROAD
VillageName,SHAN PIN STREET
VillageName,KAM YUE ROAD
VillageName,TUNG WING ON ROAD
VillageName,LONG HA
VillageName,MAI PO TSUEN
VillageName,TIN SHUI WAI (1)
VillageName,MAIN STREET
VillageName,SIXTH ST SMALL TRADERS NEW VILLAGE
VillageName,SEVENTH ST SMALL TRADERS NEW VILLAGE
VillageName,EIGHTH ST SMALL TRADERS NEW VILLAGE
VillageName,SECOND ST SMALL TRADERS NEW VILLAGE
VillageName,YEUNG UK SAN TSUEN
VillageName,WAI TSAI
VillageName,SHAN TUNG STREET
VillageName,CHUK HANG SAN LUNG WAI
VillageName,CHUN HING SAN TSUEN
VillageName,SHA CHAU LEI TSUEN
VillageName,FIFTH ST SMALL TRADERS NEW VILLAGE
VillageName,FOURTH ST SMALL TRADERS NEW VILLAGE
VillageName,HUNG TSO TIN TSUEN
VillageName,FIRST ST SMALL TRADERS NEW VILLAGE
VillageName,FAIRVIEW PARK
VillageName,POK WAI TSUEN
VillageName,TAI WAI
VillageName,YUEN KONG
VillageName,NGAU KENG TSUEN
VillageName,8TH LANE NAM PIN WAI
VillageName,WESTERN LANE NAM PIN WAI
VillageName,2ND LANE TUNG TAU WAI SAN TSUEN
VillageName,7TH LANE NAM PIN WAI
VillageName,HO LIK PUI
VillageName,SHA KONG WAI TSUEN
VillageName,1ST LANE NAM PIN WAI
VillageName,EASTERN LANE NAM PIN WAI
VillageName,3RD LANE NAM PIN WAI
VillageName,TAI KONG PO TSUEN
VillageName,1ST LANE TUNG TAU WAI SAN TSUEN
VillageName,3RD LANE TUNG TAU WAI SAN TSUEN
VillageName,5TH LANE NAM PIN WAI
VillageName,4TH LANE TUNG TAU WAI SAN TSUEN
VillageName,10TH LANE NAM PIN WAI
VillageName,MAI PO LUNG TSUEN
VillageName,SHEK PO ROAD
VillageName,SHUI MEI TSUEN
VillageName,CHEUNG KONG
VillageName,9TH LANE NAM PIN WAI
VillageName,YAU TAM MEI CENTRAL
VillageName,HOI PON STREET
VillageName,SHEK WU TONG TSUEN
VillageName,2ND LANE NAM PIN WAI
VillageName,THIRD ST SMALL TRADERS NEW VILLAGE
VillageName,HA CHE TSUEN
VillageName,SHUI TAU TSUEN
VillageName,WANG CHAU
VillageName,SAN TSUEN LAU
VillageName,NORTH DISTRICT TONG YAN SAN TSUEN
VillageName,SAN TIN SAN LAU
VillageName,HOI PON MAIN STREET
VillageName,ON LOK DISTRICT SHA KONG TSUEN
VillageName,KAI PAK LING
VillageName,LAM HAU YUEN LAM HAU
VillageName,CHEUNG SHING STREET
VillageName,4TH LANE NAM PIN WAI
VillageName,CHUK HANG TSUEN
VillageName,SHEUNG CHUK YUEN TSUEN
VillageName,SAI SHAN TSUEN
VillageName,6TH LANE NAM PIN WAI
VillageName,LAM HAU POK LAM HAU
VillageName,FAIRVIEW PARK SECT F 4TH STREET
VillageName,MAI PO
VillageName,YAU TAM MEI TSUEN EAST
VillageName,HA PAK NAI TSUEN
VillageName,MIDDLE DISTRICT TONG YAN SAN TSUEN
VillageName,WING ON KUI
VillageName,HOI PONG STREET
VillageName,NGAU TAM MEI
VillageName,SHA KIU SHEUNG WAN TSUEN
VillageName,YAU TAM MEI TSUEN SOUTH
VillageName,BOR TEI
VillageName,HOI PIN DISTRICT SHA KONG TSUEN
VillageName,SHE LING
VillageName,TIN SAM ROAD
VillageName,TA SHEK WU SHEK TONG
VillageName,A KUNG TIN
VillageName,RESERVOIR ROAD
VillageName,MA TIN POK EAST
VillageName,WEST DISTRICT TONG YAN SAN TSUEN
VillageName,TIN SAM VILLAGE
VillageName,FU CHO TSUEN
VillageName,SOUTH DISTRICT TONG YAN SAN TSUEN
VillageName,YEE LAP YUEN NAM HANG PAI
VillageName,FOURTH STREET
VillageName,YAU TAM MEI TSUEN WEST
VillageName,FAIRVIEW PARK SECT B 5TH STREET
VillageName,FAIRVIEW PARK SECT F 1ST STREET
VillageName,FAIRVIEW PARK RIVER NORTH 8TH STREET
VillageName,FAIRVIEW PARK SECT C 9TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 9TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 10TH STREET
VillageName,SACRAMENTO AVENUE
VillageName,MARIN AVENUE
VillageName,PASADENA AVENUE
VillageName,SAN FRANSCISCO AVENUE
VillageName,FAIRVIEW PARK SECT B 4TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 5TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 12TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 11TH STREET
VillageName,ORCHID PATH
VillageName,KAPOK PATH
VillageName,CHERRY PATH
VillageName,FAIRVIEW PARK SECT F 5TH STREET
VillageName,WILLOW PATH
VillageName,SUNFLOWER PATH
VillageName,PEONY PATH
VillageName,BIRCH PATH
VillageName,MICHELIA PATH
VillageName,FAIRVIEW PARK SECT F 9TH STREET
VillageName,FAIRVIEW PARK SECT F 10TH STREET
VillageName,FAIRVIEW PARK SECT F 8TH STREET
VillageName,FAIRVIEW PARK SECT E 4TH STREET
VillageName,PINERY ROAD SOUTH
VillageName,FAIRVIEW PARK SECT E 3RD STREET
VillageName,FAIRVIEW PARK RIVER NORTH 7TH STREET
VillageName,BAUHINIA ROAD SOUTH
VillageName,FICUS PATH
VillageName,FAIRVIEW PARK SECT C 8TH STREET
VillageName,GERANIUM PATH
VillageName,FAIRVIEW PARK RIVER NORTH 1ST STREET
VillageName,FAIRVIEW PARK SECT B 3RD STREET
VillageName,LOTUS PATH
VillageName,CYPRESS DRIVE
VillageName,SAN SIMEON AVENUE
VillageName,SANTA MARIA AVENUE
VillageName,ANGEL ISLAND AVENUE
VillageName,FAIRVIEW PARK SECT F 7TH STREET
VillageName,LILY PATH
VillageName,FAIRVIEW PARK RIVER NORTH 3RD STREET
VillageName,FAIRVIEW PARK SECT E 2ND STREET
VillageName,CARMEL AVENUE
VillageName,MONTEREY AVENUE
VillageName,SANTA CLARA AVENUE
VillageName,SANTA MONICA AVENUE
VillageName,FAIRVIEW PARK SECT B 2ND STREET
VillageName,FAIRVIEW PARK SECT E 1ST STREET
VillageName,FAIRVIEW PARK SECT B 6TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH 4TH STREET
VillageName,BANYAN PATH
VillageName,FAIRVIEW PARK SECT B 7TH STREET
VillageName,FAIRVIEW PARK SECT F 6TH STREET
VillageName,LAUREL PATH
VillageName,MELROSE AVENUE
VillageName,VICTORIANA AVENUE
VillageName,MAGNOLIA PATH
VillageName,FAIRVIEW PARK RIVER NORTH 2ND STREET
VillageName,FAIRVIEW PARK SECT B 1ST STREET
VillageName,CORONADO AVENUE
VillageName,NAPA AVENUE
VillageName,OLEANDER PATH
VillageName,CATALINA AVENUE
VillageName,MAIZE PATH
VillageName,VENTURA AVENUE
VillageName,ROSE PATH
VillageName,GMELINA PATH
VillageName,FAIRVIEW PARK SECT F 2ND STREET
VillageName,FAIRVIEW PARK RIVER NORTH 6TH STREET
VillageName,FAIRVIEW PARK RIVER NORTH LANE
VillageName,LYCHEE LANE
VillageName,PALM CANYON DRIVE
